Date,Model,Batch,Mode,EVA16(kg),EVA25(kg),LDPE24(kg),LDPE40(kg),POE(kg),AC_PE_MB(kg),AC_EVA_MB(kg),DCP(kg),ZnO(kg),Urea(kg),BHT(kg),Filler_MB(kg),Color_MB(kg),Color1_Type,Color1_kg,Color2_Type,Color2_kg,Color3_Type,Color3_kg,ATH(kg),BrSb_MB(kg),CP70(kg),Powder(kg),PEG4000(kg),HALS(kg),EVA16_VA%,EVA25_VA%,Weighted_VA%,Effective_VA%,Temp1(°C),Time1(min),Temp2(°C),Time2(min),MixTime(min),RotorSpeed(rpm),AC(phr),DCP(phr),BHT(phr),ZnO(phr),Urea(phr),BaseDCPNeed(phr),EffectiveDCP(phr),DCP_SupplyRatio%,CrosslinkIndex,CrosslinkEff,CI_Min,CI_Max,CI_OptimalLow,CI_OptimalHigh,TheoDensity,PredDensity,PredExpansion,Quality_Score,Warning_Count,DosageTemp,DischargeTemp,ResinType,QI_Percent,e1_FT,e2_FTi,e3_TTi,e4_FR,e5_TR,e6_TiR,FaceA_CV,FaceB_CV,FaceC_CV,FaceD_CV,Mahalanobis_Dist,Confidence_Zone,Warnings
"2026-03-05","614NN+614NN","黑","production","26","","36","","","41","","0.945","0.3","0.05","0.07","9","1.8","EVA-8503_1.33_cb37","1.8","","","","","4","","","","0.4","","16","25","16.00","0.00","149.2","26","164.3","25","20","55","23.06","1.063","0.079","0.337","0.056","0.862","0.862","110.1","1.007","1.009","0.548","0.879","0.647","0.780","1.0865","0.0338","31.97","92","1","90","121","eva_ldpe","79","0.959","0.953","0.769","0.848","0.964","0.830","","","","","1.68","green","[Warning] 交聯指數過高(1.007 > 0.879)，可能導致泡棉硬脆"
"2026-03-12","2000","藍300U","production","","","27","","","11.2","","0.43","0.17","0.04","0.04","5","4.424999999999999","EVA-5504N-1_1.506_org23","3.9026","EVA-1509ABH_1.226_org26","0.5224","","","","","","","0.13","","16","25","16.00","0.00","151","27","164.3","25","19","55","15.03","1.154","0.107","0.456","0.107","1.284","1.284","105.9","0.779","0.996","0.439","0.790","0.544","0.685","1.0476","0.0483","21.83","93","2","100","125","ldpe_only","32","0.998","0.248","0.594","1.000","0.881","0.467","","","","","4.63","red","[Mild] AC/DCP比稍偏低(9.7)，最適Range 11.6~18.7@21X; [Info] Discharge Temperature(125°C)接近AC有效分解溫度(116°C)，少量AC可能提前分解(~10.4%)"
"2026-03-12","604NN+604NN","黑","production","25","","35.5","","","41","","0.91","0.3","0.04","0.07","9","1.8","EVA-8503_1.33_cb37","1.8","","","","","4","","","","0.4","","16","25","16.00","0.00","149.5","26","164.3","25","20","55","23.32","1.035","0.080","0.341","0.046","0.904","0.904","105.7","1.030","1.001","0.783","1.346","0.952","1.177","1.0902","0.0460","22.60","92","2","90","121","eva_ldpe","79","0.786","0.920","0.794","0.976","0.875","1.000","","","","","1.94","green","[Mild] AC/DCP比稍偏低(13.3)，最適Range 14.0~20.8@23X; [Info] Discharge Temperature(125°C)接近AC有效分解溫度(118°C)，少量AC可能提前分解(~8.2%)"
"2026-03-12","614NN+614NN","黑","production","26","","36","","","41","","0.945","0.3","0.05","0.07","9","1.8","EVA-8503_1.33_cb37","1.8","","","","","4","","","","0.4","","16","25","16.00","0.00","149.2","26","164.3","25","20","55","23.06","1.063","0.079","0.337","0.056","0.885","0.885","102.1","0.937","1.019","0.645","1.034","0.762","0.918","1.0865","0.0350","30.37","92","0","90","121","eva_ldpe","85","0.984","0.957","0.772","1.000","0.987","1.000","","","","","1.00","green",""
"2026-03-12","2000","膚4675U","production","","","30","","","11","","0.445","0.165","0.045","0.04","5","0.29500000000000004","EVA-1376_1.461_org9","0.15","EVA-3508_1.412_org21","0.115","EVA-8503_1.33_cb37","0.03","","","","","0.05","","16","25","16.00","0.00","150.8","27","164.3","25","19","55","14.87","1.203","0.108","0.446","0.122","0.876","0.876","103.2","0.944","1.011","0.639","1.025","0.755","0.909","1.0340","0.0353","30.13","93","0","100","124","ldpe_only","85","0.976","0.957","0.772","1.000","0.998","0.992","","","","","1.03","green",""
"2026-03-12","2000","黑7U","production","","","29.7","","","11","","0.43","0.16","0.035","0.04","5","0.9","EVA-7505_1.38_cb45","0.9","","","","","","","","","0.05","","16","25","16.00","0.00","151","27","164.3","25","19","55","14.88","1.164","0.108","0.433","0.095","0.876","0.876","103.2","0.940","1.011","0.638","1.023","0.753","0.907","1.0387","0.0354","30.09","93","0","100","125","ldpe_only","85","1.000","0.957","0.769","1.000","0.998","0.996","","","","","1.08","green",""
"2026-03-12","460-1","黑","production","5","","19.7","","","14.6","","0.455","0.18","0.035","0.03","4","0.59","EVA-8503_1.33_cb37","0.59","","","","","","","","","0.2","","16","25","16.00","0.00","148","26","164.3","25","19","55","21.87","1.363","0.090","0.539","0.105","1.284","1.284","105.9","0.779","0.996","0.439","0.790","0.544","0.685","1.0536","0.0483","21.83","96","2","100","125","eva_ldpe","32","0.998","0.248","0.594","1.000","0.881","0.467","","","","","4.63","red","[Warning] AC/DCP比偏低(9.7)，21X最適值15.9(-2.1σ); [Info] Discharge Temperature(125°C)接近AC有效分解溫度(116°C)，少量AC可能提前分解(~10.4%)"
"2026-03-11","RE-139","深黑","production","27.2","","","","4","","11.2","0.58","0.13","0.055","0.02","5","4.1","EVA-7505_1.38_cb45","4.1","","","","","","","","","0.2","","16","25","16.00","0.00","143.5","27","164.3","25","19","55","13.89","1.439","0.050","0.322","0.136","0.904","0.904","105.7","1.030","1.001","0.783","1.346","0.952","1.177","1.0543","0.0460","22.60","93","1","75","124","poe_blend","79","0.786","0.920","0.794","0.976","0.875","1.000","","","","","1.94","green","[Info] Discharge Temperature(125°C)接近AC有效分解溫度(118°C)，少量AC可能提前分解(~8.2%)"
"2026-03-11","600NN+282NN","黑","production","31.8","","31.4","","","42","","0.95","0.23","0.03","0.1","11","1.8","EVA-8503_1.33_cb37","1.8","","","","","","","","","0.4","","16","25","16.00","0.00","149.5","27","164.3","25","20","55","23.40","1.059","0.111","0.256","0.033","0.885","0.885","102.1","0.937","1.019","0.645","1.034","0.762","0.918","1.0700","0.0350","30.37","100","0","90","121","eva_ldpe","85","0.984","0.957","0.772","1.000","0.987","1.000","","","","","1.00","green",""
"2026-03-11","2000","黑7U","production","","","29.7","","","11","","0.43","0.16","0.035","0.04","5","0.9","EVA-7505_1.38_cb45","0.9","","","","","","","","","0.05","","16","25","16.00","0.00","151","27","164.3","25","19","55","14.88","1.164","0.108","0.433","0.095","0.876","0.876","103.2","0.944","1.011","0.639","1.025","0.755","0.909","1.0387","0.0353","30.13","93","0","100","125","ldpe_only","85","0.976","0.957","0.772","1.000","0.998","0.992","","","","","1.03","green",""
"2026-03-11","1600","白","production","","","32.8","","","11.2","","0.505","0.165","0.04","0.05","5","0.603","EVA-5504N-1_1.506_org23","0.603","","","","","","","","","0.05","","16","25","16.00","0.00","151.5","26","164.3","25","19","55","13.96","1.259","0.125","0.411","0.100","0.876","0.876","103.2","0.940","1.011","0.638","1.023","0.753","0.907","1.0281","0.0354","30.09","89","0","100","126","ldpe_only","85","1.000","0.957","0.769","1.000","0.998","0.996","","","","","1.08","green",""
"2026-03-06","2500AHH","藍280U","production","","","27.7","","","14.5","","0.56","0.155","0.06","0.053","5.1","8.677","EVA-51054_1.361_org25","8.677","","","","","","","","","0.105","","16","25","16.00","0.00","149","30","164.3","25","19","55","16.70","1.290","0.122","0.357","0.138","1.284","1.284","105.9","0.779","0.996","0.439","0.790","0.544","0.685","1.0505","0.0483","21.83","93","2","100","127","ldpe_only","32","0.998","0.248","0.594","1.000","0.881","0.467","","","","","4.63","red","[Mild] AC/DCP比稍偏低(9.7)，最適Range 11.6~18.7@21X; [Info] Discharge Temperature(125°C)接近AC有效分解溫度(116°C)，少量AC可能提前分解(~10.4%)"
"2026-03-06","2000AHH","綠571U","production","","","39","","","14","","0.565","0.175","0.055","0.04","5","0.43000000000000005","EVA-4506_1.357_org20","0.4","EVA-5504N-1_1.506_org23","0.03","","","","","","","0.1","","16","25","16.00","0.00","152.5","30","164.3","28","19","55","14.71","1.187","0.084","0.368","0.116","0.904","0.904","105.7","1.030","1.001","0.783","1.346","0.952","1.177","1.0219","0.0460","22.60","97","1","100","131","ldpe_only","79","0.786","0.920","0.794","0.976","0.875","1.000","","","","","1.94","green","[Info] Discharge Temperature(125°C)接近AC有效分解溫度(118°C)，少量AC可能提前分解(~8.2%)"
"2026-03-06","2500","蘋果綠333U","production","2","","19.5","","","11.2","","0.35","0.13","0.025","0.03","4","1.025","EVA-4506_1.357_org20","1","EVA-3508_1.412_org21","0.025","","","","","","","0.05","","16","25","16.00","0.00","148","30","164.3","25","19","55","19.37","1.210","0.104","0.450","0.086","0.885","0.885","102.1","0.937","1.019","0.645","1.034","0.762","0.918","1.0527","0.0350","30.37","100","0","100","125","eva_ldpe","85","0.984","0.957","0.772","1.000","0.987","1.000","","","","","1.00","green",""
"2026-03-06","2500","綠3265U","production","2.1","","17.9","","","11.8","","0.34","0.145","0.04","0.03","4.2","4.5649999999999995","EVA-4506_1.357_org20","4.4537","EVA-3508_1.412_org21","0.1113","","","","","","","0.1","","16","25","16.00","0.00","148","30","164.3","25","19","55","19.29","1.112","0.098","0.474","0.131","0.876","0.876","103.2","0.944","1.011","0.639","1.025","0.755","0.909","1.0641","0.0353","30.13","100","0","100","125","eva_ldpe","85","0.976","0.957","0.772","1.000","0.998","0.992","","","","","1.03","green",""
"2026-03-06","600NN+600NN","黑","production","31.8","","31.4","","","42","","0.95","0.23","0.03","0.1","11","1.8","EVA-8503_1.33_cb37","1.8","","","","","","","","","0.4","","16","25","16.00","0.00","149.5","27","164.3","25","20","55","23.40","1.059","0.111","0.256","0.033","0.876","0.876","103.2","0.940","1.011","0.638","1.023","0.753","0.907","1.0700","0.0354","30.09","100","0","90","121","eva_ldpe","85","1.000","0.957","0.769","1.000","0.998","0.996","","","","","1.08","green",""
"2026-03-09","2500AHH","特黑06C","production","","","31.2","","","14","","0.535","0.185","0.05","0.05","5","4.9","EVA-8503_1.33_cb37","4.9","","","","","","","","","0.2","","16","25","16.00","0.00","147.8","30","164.3","25","19","55","16.60","1.269","0.119","0.439","0.119","0.817","0.817","141.6","1.283","1.001","0.784","1.348","0.953","1.178","1.0577","0.0358","29.61","93","1","100","127","ldpe_only","60","0.995","1.000","0.781","0.981","0.573","0.630","","","","","3.05","yellow","[Info] Discharge Temperature(131°C)接近AC有效分解溫度(124°C)，少量AC可能提前分解(~8.2%)"
"2026-03-09","430NN","白","production","","","38.95","","","15.3","","0.63","0.17","0.105","0.043","","0.502","EVA-5504N-1_1.506_org23","0.502","","","","","","","0.43","","0.205","","16","25","16.00","0.00","149.7","26","164.3","25","19","55","15.18","1.250","0.085","0.337","0.208","0.836","0.836","138.3","1.193","1.003","0.784","1.348","0.953","1.178","1.0133","0.0361","29.05","88","0","100","132","ldpe_only","58","0.999","0.991","0.747","0.510","0.697","0.949","","","","","4.36","red",""
"2026-03-09","1900C","藍300U-1","production","","","40.6","","","17","","0.59","0.185","0.09","0.06","6","5.614","EVA-51054_1.361_org25","3.3381","EVA-4506_1.357_org20","2.2759","","","","","","","0.2","","16","25","16.00","0.00","153.5","30","164.3","28","19","55","15.47","1.074","0.109","0.337","0.164","0.815","0.815","134.1","1.171","1.003","0.784","1.348","0.953","1.178","1.0374","0.0335","31.59","92","0","100","132","ldpe_only","73","0.999","0.977","0.743","0.681","0.960","1.000","","","","","3.08","yellow",""
"2026-03-09","1600AHH","黑7U","production","","","46","","","14","","0.67","0.17","0.07","0.06","6","1.4","EVA-8503_1.33_cb37","1.4","","","","","","","","","0.1","","16","25","16.00","0.00","152","30","164.3","28","19","55","12.64","1.210","0.108","0.307","0.126","0.831","0.831","140.0","1.212","1.002","0.784","1.348","0.953","1.178","1.0204","0.0354","29.65","84","0","100","132","ldpe_only","65","0.999","0.999","0.747","0.722","0.636","0.880","","","","","2.52","yellow",""
"2026-03-09","604NN+604NN","黑","production","25","","35.5","","","41","","0.91","0.3","0.04","0.07","9","1.8","EVA-8503_1.33_cb37","1.8","","","","","4","","","","0.4","","16","25","16.00","0.00","149.5","26","164.3","25","20","55","23.32","1.035","0.080","0.341","0.046","0.876","0.876","123.5","1.074","1.005","0.676","1.248","0.848","1.076","1.0902","0.0361","29.42","92","2","90","121","eva_ldpe","77","1.000","0.854","0.743","0.808","0.936","1.000","","","","","1.74","green","[Mild] AC/DCP比稍偏低(15.7)，最適Range 16.4~23.2@29X; [Info] Discharge Temperature(130°C)接近AC有效分解溫度(122°C)，少量AC可能提前分解(~9.7%)"
"2026-03-10","RE-139","深黑","production","27.2","","","","4","","11.2","0.58","0.13","0.055","0.02","5","4.1","EVA-7505_1.38_cb45","4.1","","","","","","","","","0.2","","16","25","16.00","0.00","143.5","27","164.3","25","19","55","13.89","1.439","0.050","0.322","0.136","0.835","0.835","134.1","1.186","1.003","0.784","1.348","0.953","1.178","1.0543","0.0357","29.40","89","1","75","125","poe_blend","82","0.945","1.000","0.772","0.949","0.850","0.974","","","","","0.80","green","[Mild] AC/DCP比稍偏低(15.4)，最適Range 16.6~23.3@29X"
"2026-03-10","2000","淺灰430U","production","","","29.3","","","11","","0.415","0.165","0.035","0.04","5","1.1780000000000002","EVA-8503_1.33_cb37","0.9692","EVA-5504N-1_1.506_org23","0.1938","EVA-1376_1.461_org9","0.015","","","","","0.05","","16","25","16.00","0.00","153.7","26","164.3","25","19","55","14.94","1.128","0.109","0.448","0.095","0.904","0.904","105.7","1.030","1.001","0.783","1.346","0.952","1.177","1.0395","0.0460","22.60","93","2","100","125","ldpe_only","79","0.786","0.920","0.794","0.976","0.875","1.000","","","","","1.94","green","[Mild] AC/DCP比稍偏低(13.3)，最適Range 14.0~20.8@23X; [Info] Discharge Temperature(125°C)接近AC有效分解溫度(118°C)，少量AC可能提前分解(~8.2%)"
"2026-03-10","600NN+600NN","黑","production","31.8","","31.4","","","42","","0.95","0.23","0.03","0.1","11","1.8","EVA-8503_1.33_cb37","1.8","","","","","","","","","0.4","","18","25","17.70","0.00","149.7","27","164.3","25","20","55","23.40","1.059","0.111","0.256","0.033","0.858","0.858","125.8","1.101","1.006","0.692","1.277","0.867","1.101","1.0700","0.0378","27.75","100","1","90","121","eva_ldpe","78","1.000","0.999","0.743","0.779","0.945","1.000","","","","","2.17","green","[Mild] AC/DCP比稍偏低(15.5)，最適Range 16.0~22.8@28X"
"2026-03-10","600NN+600NN","黑","production","31.8","","31.4","","","42","","0.95","0.23","0.03","0.1","11","1.8","EVA-8503_1.33_cb37","1.8","","","","","","","","","0.4","","16","25","16.00","0.00","149.7","27","164.3","25","20","55","23.40","1.059","0.111","0.256","0.033","0.842","0.842","132.9","1.187","1.003","0.784","1.348","0.953","1.178","1.0700","0.0354","29.75","100","1","90","121","eva_ldpe","84","0.987","0.967","0.762","0.997","0.969","0.970","","","","","0.95","green","[Mild] AC/DCP比稍偏低(16.2)，最適Range 16.8~23.5@30X"
"2026-03-10","600NN+282NN","黑","production","31.8","","31.4","","","42","","0.95","0.23","0.03","0.1","11","1.8","EVA-8503_1.33_cb37","1.8","","","","","","","","","0.4","","16","25","16.00","0.00","149.5","27","164.3","25","20","55","23.40","1.059","0.111","0.256","0.033","0.893","0.893","116.6","0.988","1.005","0.662","1.223","0.831","1.055","1.0700","0.0346","31.13","100","0","90","121","eva_ldpe","39","0.945","0.187","0.717","0.834","0.996","1.000","","","","","2.51","yellow",""
"2026-03-10","RE-139","深黑","production","27.2","","","","4","","11.2","0.58","0.13","0.055","0.02","5","4.1","EVA-7505_1.38_cb45","4.1","","","","","","","","","0.2","","16","25","16.00","0.00","143.5","27","164.3","25","19","55","13.89","1.439","0.050","0.322","0.136","0.823","0.823","128.3","1.164","1.001","0.784","1.348","0.953","1.178","1.0543","0.0408","25.45","89","0","75","125","poe_blend","78","0.969","0.994","0.775","0.885","0.778","1.000","","","","","1.29","green",""
"2026-03-10","2000","淺灰430U","production","","","29.3","","","11","","0.415","0.165","0.035","0.04","5","1.1780000000000002","EVA-8503_1.33_cb37","0.9692","EVA-5504N-1_1.506_org23","0.1938","EVA-1376_1.461_org9","0.015","","","","","0.05","","16","25","16.00","0.00","153.7","26","164.3","25","19","55","14.94","1.128","0.109","0.448","0.095","0.904","0.904","105.7","1.030","1.001","0.783","1.346","0.952","1.177","1.0395","0.0460","22.60","97","1","100","125","ldpe_only","79","0.786","0.920","0.794","0.976","0.875","1.000","","","","","1.94","green","[Info] Discharge Temperature(125°C)接近AC有效分解溫度(118°C)，少量AC可能提前分解(~8.2%)"
"2026-03-10","600NN+600NN","黑","production","31.8","","31.4","","","42","","0.95","0.23","0.03","0.1","11","1.8","EVA-8503_1.33_cb37","1.8","","","","","","","","","0.4","","18","25","17.70","0.00","149.7","27","164.3","25","20","55","23.40","1.059","0.111","0.256","0.033","0.895","0.895","113.4","1.020","1.001","0.784","1.348","0.953","1.178","1.0700","0.0420","24.67","100","1","90","121","eva_ldpe","84","0.934","0.981","0.769","0.936","1.000","1.000","","","","","1.12","green","[Mild] AC/DCP比稍偏低(13.7)，最適Range 14.8~21.6@25X"
"2026-03-10","600NN+600NN","黑","production","31.8","","31.4","","","42","","0.95","0.23","0.03","0.1","11","1.8","EVA-8503_1.33_cb37","1.8","","","","","","","","","0.4","","16","25","16.00","0.00","149.7","27","164.3","25","20","55","23.40","1.059","0.111","0.256","0.033","0.889","0.889","115.6","1.038","1.001","0.784","1.348","0.953","1.178","1.0700","0.0417","24.87","100","1","90","121","eva_ldpe","84","0.933","0.995","0.769","0.980","0.999","1.000","","","","","1.10","green","[Mild] AC/DCP比稍偏低(13.7)，最適Range 14.9~21.7@25X"
"2026-03-10","600NN+282NN","黑","production","31.8","","31.4","","","42","","0.95","0.23","0.03","0.1","11","1.8","EVA-8503_1.33_cb37","1.8","","","","","","","","","0.4","","16","25","16.00","0.00","149.5","27","164.3","25","20","55","23.40","1.059","0.111","0.256","0.033","0.884","0.884","129.7","1.140","1.005","0.663","1.225","0.832","1.056","1.0700","0.0417","25.41","100","2","90","121","eva_ldpe","67","0.882","0.756","0.762","0.674","0.717","0.704","","","","","2.75","yellow","[Mild] AC/DCP比稍偏低(12.5)，最適Range 12.7~19.8@25X; [Info] Discharge Temperature(132°C)接近AC有效分解溫度(119°C)，少量AC可能提前分解(~13.3%)"
"2026-03-10","RE-139","深黑","production","27.2","","","","4","","11.2","0.58","0.13","0.055","0.02","5","4.1","EVA-7505_1.38_cb45","4.1","","","","","","","","","0.2","","16","25","16.00","0.00","143.5","27","164.3","25","19","55","13.89","1.439","0.050","0.322","0.136","0.820","0.820","128.8","1.153","1.001","0.784","1.348","0.953","1.178","1.0543","0.0412","25.15","93","1","75","125","poe_blend","76","0.933","0.999","0.769","0.859","0.755","1.000","","","","","1.44","green","[Info] Discharge Temperature(129°C)接近AC有效分解溫度(120°C)，少量AC可能提前分解(~10.2%)"
"2026-03-10","2000","淺灰430U","production","","","29.3","","","11","","0.415","0.165","0.035","0.04","5","1.1780000000000002","EVA-8503_1.33_cb37","0.9692","EVA-5504N-1_1.506_org23","0.1938","EVA-1376_1.461_org9","0.015","","","","","0.05","","16","25","16.00","0.00","153.7","26","164.3","25","19","55","14.94","1.128","0.109","0.448","0.095","0.904","0.904","105.7","1.030","1.001","0.783","1.346","0.952","1.177","1.0395","0.0460","22.60","97","1","100","125","ldpe_only","79","0.786","0.920","0.794","0.976","0.875","1.000","","","","","1.94","green","[Info] Discharge Temperature(125°C)接近AC有效分解溫度(118°C)，少量AC可能提前分解(~8.2%)"
"2026-03-10","600NN+600NN","黑","production","31.8","","31.4","","","42","","0.95","0.23","0.03","0.1","11","1.8","EVA-8503_1.33_cb37","1.8","","","","","","","","","0.4","","18","25","17.70","0.00","149.7","27","164.3","25","20","55","23.40","1.059","0.111","0.256","0.033","0.824","0.824","127.3","1.136","1.001","0.784","1.348","0.953","1.178","1.0700","0.0412","25.14","100","2","90","121","eva_ldpe","79","0.933","0.996","0.769","0.878","0.820","1.000","","","","","1.14","green","[Mild] AC/DCP比稍偏低(13.6)，最適Range 14.9~21.7@25X; [Info] Discharge Temperature(129°C)接近AC有效分解溫度(123°C)，少量AC可能提前分解(~7.7%)"
"2026-03-10","600NN+600NN","黑","production","31.8","","31.4","","","42","","0.95","0.23","0.03","0.1","11","1.8","EVA-8503_1.33_cb37","1.8","","","","","","","","","0.4","","16","25","16.00","0.00","149.7","27","164.3","25","20","55","23.40","1.059","0.111","0.256","0.033","0.834","0.834","130.1","1.176","1.002","0.783","1.347","0.952","1.178","1.0700","0.0414","25.13","100","1","90","121","eva_ldpe","73","0.970","0.975","0.775","0.819","0.705","1.000","","","","","1.87","green","[Mild] AC/DCP比稍偏低(13.2)，最適Range 14.9~21.7@25X"
"2026-03-10","600NN+282NN","黑","production","31.8","","31.4","","","42","","0.95","0.23","0.03","0.1","11","1.8","EVA-8503_1.33_cb37","1.8","","","","","","","","","0.4","","16","25","16.00","0.00","149.5","27","164.3","25","20","55","23.40","1.059","0.111","0.256","0.033","0.896","0.896","110.0","0.962","1.006","0.678","1.252","0.850","1.079","1.0700","0.0377","28.19","100","1","90","121","eva_ldpe","69","1.000","0.623","0.749","0.862","0.963","1.000","","","","","1.43","green","[Info] Discharge Temperature(128°C)接近AC有效分解溫度(121°C)，少量AC可能提前分解(~8.8%)"
"2026-02-26","460","米白G1U","production","","","24.4","5","","16","","0.515","0.185","0.045","0.04","5.5","","EVA-5504N-1_1.506_org23","0.002","","","","","","","","0.5","0.16","","16","25","16.00","0.00","150.7","26","164","25","18","55","20.63","1.328","0.103","0.477","0.116","0.847","0.847","131.1","1.132","1.003","0.784","1.348","0.953","1.178","1.0590","0.0375","28.10","93","1","100","131","ldpe_only","80","0.996","0.979","0.743","0.991","0.830","1.000","","","","","1.16","green","[Mild] AC/DCP比稍偏低(15.1)，最適Range 16.1~22.9@28X"
"2026-02-26","460","黃602U","production","2","","22.2","5","","15.7","","0.53","0.175","0.025","0.05","5","0.64","EVA-3508_1.412_org21","0.64","","","","","","","","","0.16","","16","25","16.00","0.00","148.2","26","164","25","18","55","20.24","1.367","0.129","0.451","0.064","0.840","0.840","133.3","1.151","1.003","0.784","1.348","0.953","1.178","1.0498","0.0383","27.45","96","1","100","130","eva_ldpe","74","0.996","0.996","0.743","0.988","0.693","1.000","","","","","1.87","green","[Mild] AC/DCP比稍偏低(14.7)，最適Range 15.9~22.7@28X"
"2026-02-26","460","蘋果綠333U","production","2","","20.5","5","","17","","0.5","0.165","0.037","0.05","5","1.44","EVA-4506_1.357_org20","1.4049","EVA-3508_1.412_org21","0.0351","","","","","","","0.16","","16","25","16.00","0.00","148","26","164","25","18","55","22.18","1.304","0.130","0.430","0.097","0.815","0.815","134.1","1.171","1.003","0.784","1.348","0.953","1.178","1.0587","0.0335","31.59","96","1","100","129","eva_ldpe","73","0.999","0.977","0.743","0.681","0.960","1.000","","","","","3.08","yellow","[Mild] AC/DCP比稍偏低(17.0)，最適Range 17.3~24.1@31X"
"2026-02-26","460","深水藍628U","production","2","","22","5","","16","","0.53","0.165","0.025","0.05","5","0.45","EVA-5504N-1_1.506_org23","0.3848","EVA-4506_1.357_org20","0.0628","EVA-8503_1.33_cb37","0.0024","","","","","0.16","","16","25","16.00","0.00","148.2","26","164","25","18","55","20.73","1.374","0.130","0.428","0.065","0.839","0.839","132.1","1.143","1.004","0.784","1.348","0.953","1.178","1.0509","0.0369","28.52","96","1","100","130","eva_ldpe","73","0.977","1.000","0.731","0.909","0.704","1.000","","","","","1.68","green","[Mild] AC/DCP比稍偏低(15.5)，最適Range 16.3~23.1@29X"
"2026-02-26","460","藍307U","production","2","","19","5","","16","","0.51","0.16","0.06","0.05","5","5.73","EVA-5504N-1_1.506_org23","4.9","EVA-4506_1.357_org20","0.8","EVA-8503_1.33_cb37","0.03","","","","","0.16","","16","25","16.00","0.00","148","26","164","25","18","55","20.23","1.290","0.126","0.405","0.152","0.847","0.847","139.3","1.208","1.003","0.784","1.348","0.953","1.178","1.0650","0.0390","26.79","93","2","100","130","eva_ldpe","55","1.000","0.969","0.749","0.933","0.401","0.894","","","","","3.38","yellow","[Mild] AC/DCP比稍偏低(13.6)，最適Range 15.6~22.3@27X; [Info] Discharge Temperature(130°C)接近AC有效分解溫度(125°C)，少量AC可能提前分解(~7.2%)"
"2026-02-26","460","深藍2925U","production","2","","21.4","5","","16","","0.515","0.195","0.03","0.05","5","1.2","EVA-5504N-1_1.506_org23","1.2","","","","","","","","","0.16","","16","25","16.00","0.00","149.7","26","164","25","18","55","20.75","1.336","0.130","0.506","0.078","0.887","0.887","143.0","1.188","1.003","0.761","1.309","0.926","1.145","1.0535","0.0377","28.34","96","1","100","131","eva_ldpe","37","0.519","0.562","0.701","0.870","0.297","0.842","","","","","5.30","red","[Warning] AC/DCP比偏低(13.6)，28X最適值18.5(-1.7σ)"
"2026-02-26","460","粉紅236U","production","2","","21.6","5","","16","","0.52","0.195","0.03","0.05","5","1.4","EVA-1375_1.232_org5","1.2085","EVA-1376_1.461_org9","0.1915","","","","","","","0.16","","16","25","16.00","0.00","149.7","26","164","25","18","55","20.57","1.337","0.129","0.501","0.077","0.890","0.890","109.2","1.023","1.001","0.784","1.348","0.953","1.178","1.0531","0.0414","24.86","100","1","100","131","eva_ldpe","86","1.000","0.985","0.783","0.989","0.949","1.000","","","","","1.00","green","[Mild] AC/DCP比稍偏低(14.3)，最適Range 14.9~21.7@25X"
"2026-02-26","460","紅232U","production","2","","19.2","5","","15.8","","0.51","0.155","0.025","0.04","5","6.14","EVA-1375_1.232_org5","5.3","EVA-1376_1.461_org9","0.84","","","","","","","0.15","","16","25","16.00","0.00","148","26","164","25","18","55","19.20","1.239","0.097","0.377","0.061","0.888","0.888","116.3","1.126","1.001","0.784","1.348","0.953","1.178","1.0476","0.0416","24.74","100","2","100","130","eva_ldpe","81","0.820","0.993","0.793","0.907","0.998","1.000","","","","","1.92","green","[Mild] AC/DCP比稍偏低(13.4)，最適Range 14.8~21.6@25X; [Info] Discharge Temperature(132°C)接近AC有效分解溫度(126°C)，少量AC可能提前分解(~7.4%)"
"2026-02-26","460","金黃1225U","production","2","","22.9","5","","16","","0.53","0.165","0.025","0.05","5","1.39","EVA-3508_1.412_org21","1.1","EVA-1502_1.151_org21","0.29","","","","","","","0.16","","16","25","16.00","0.00","148.5","26","164","25","18","55","19.90","1.319","0.124","0.411","0.062","0.925","0.925","106.4","0.986","1.003","0.768","1.321","0.934","1.155","1.0494","0.0420","24.83","100","1","100","130","eva_ldpe","83","1.000","0.888","0.783","0.987","0.891","1.000","","","","","0.85","green","[Mild] AC/DCP比稍偏低(14.0)，最適Range 14.8~21.6@25X"
"2026-02-26","460","灰10U","production","2","","21.9","5","","16.2","","0.5","0.145","0.025","0.04","5","0.9","EVA-8503_1.33_cb37","0.75","EVA-1502_1.151_org21","0.15","","","","","","","0.16","","16","25","16.00","0.00","149","26","164","25","18","55","20.81","1.285","0.103","0.373","0.064","0.888","0.888","113.4","1.104","1.001","0.784","1.348","0.953","1.178","1.0522","0.0414","24.86","100","1","100","129","eva_ldpe","82","0.821","0.997","0.793","0.998","0.996","1.000","","","","","1.90","green","[Mild] AC/DCP比稍偏低(13.8)，最適Range 14.9~21.6@25X"
